2776135 0.1159 0.0490253 0.0194494 0.926914 18.9637 0.0345217 41 4 10 1 1 41 0 20.2067
2790990 0.194331 0.0711146 0.0256429 1.23233 17.8522 0.06732 725 6 212 2 3 725 0 16.0789
2808646 0.0216778 0.010104 0.00564514 3.5239 14.1087 0.00429526 376712 10 83356 13 14 1098 5645 7.0478
2819432 0.179254 0.037661 0.0152489 5.70813 24.0674 0.272822 351 5 61 2 2 351 0 17.1244
2831912 0.0219656 0.0109337 0.0059513 5.7435 13.865 0.00255834 772266 11 196642 1 1 1109 6353 6.00067
2836634 0.0419863 0.0209612 0.0100466 0.516151 14.4191 0.00474178 60 7 16 1 1 60 0 19.6629
2840695 0.0803945 0.0293917 0.0125681 6.04903 19.5326 0.0409608 11452 10 2390 3 3 1048 2320 12.0981
2846853 0.129008 0.061476 0.0249198 0.499874 15.6326 0.0249977 8 3 2 1 1 8 0 22.4943
2848239 0.00989956 0.00573579 0.00369798 3.10893 13.1709 0.000558262 665769 9 189766 4 4 1104 5943 6.21785
2856621 0.0387999 0.0143706 0.00760039 9.69944 17.8273 0.0126271 60330 11 10751 1 1 1068 3905 9.69944
2857028 0.0273516 0.012721 0.00703768 4.2759 15.7634 0.00738941 133467 6 29340 6 6 1082 5464 8.5518
2867434 0.0302098 0.0119871 0.00637779 3.75617 15.8109 0.00677552 107797 9 21147 1 1 1095 3552 8.86071
2869208 0.0435484 0.0435484 0.0435484 0.0435484 0.651013 0 1 1 0 1 1 1 0 24.9968
2870490 0.049226 0.0165175 0.00916938 5.77244 24.2667 0.109063 307 6 51 1 1 307 0 17.3173
2872714 0.0287693 0.0117075 0.00603529 6.39834 14.3427 0.00707317 588396 10 115901 2 2 1096 5433 6.39834
2879662 0.0259015 0.0115794 0.00614823 2.07671 19.0084 0.00555509 2112 10 516 1 1 1044 897 14.537
2893266 0.0227431 0.0125879 0.00733853 2.70495 15.5365 0.00274622 76593 14 21395 1 4 1123 3853 9.35463
2893393 0.0257785 0.0141242 0.00837924 4.34546 15.9143 0.00336624 121228 12 32455 3 3 1101 5033 8.69092
2909028 0.0642428 0.0523161 0.0375662 0.115751 4.87338 0.00111203 8 2 4 1 1 8 0 22.4943
2909525 0.0317093 0.0143985 0.00775829 4.17193 15.5374 0.00698458 154096 11 35782 4 4 1115 3804 8.34386
2914186 0.0631233 0.0631233 0.0631233 0.0631233 2.18966 0 1 1 0 1 1 1 0 24.9968
2915933 0.0518567 0.0238053 0.0117381 11.901 20.1006 0.0271598 13128 6 3108 1 1 1080 2680 11.901
2929055 0.0358537 0.0168373 0.00956409 3.10764 17.8481 0.00740982 15436 11 3527 1 1 1080 2362 11.6673
2935669 0.0391935 0.0161928 0.00856348 3.8802 18.3306 0.0213793 15724 11 3062 13 13 1053 2177 11.6406
2943973 0.095626 0.0756641 0.0598692 0.154101 7.09688 0.00341928 2 1 1 1 1 2 0 24.2598
2951447 0.0430158 0.0255407 0.0138901 4.78413 16.8586 0.00765481 66065 11 21638 5 5 1126 3984 9.56826
2954162 0.0187753 0.0107038 0.00632953 2.61568 14.1917 0.00135215 217173 14 63692 9 9 1116 5423 7.84703
2964174 0.0336293 0.0112083 0.00557779 7.35459 15.3658 0.0109622 304987 10 53266 10 10 1189 5637 7.35459
2983665 0.0419679 0.0203772 0.0111028 1.68981 18.7123 0.00909745 1326 11 282 1 1 1027 263 15.2083
2987635 0.0401146 0.0190605 0.0101456 2.59208 18.3626 0.00934344 6786 11 1608 1 2 1071 1996 12.8531
2990404 0.0196475 0.00914391 0.00516791 3.72884 14.5646 0.00299085 284073 17 64620 4 5 1077 4778 7.45768
2996840 0.0606801 0.0331821 0.0190387 1.96576 19.7496 0.0204585 926 9 162 1 1 926 0 15.7261
