2776135 22.4171 19.2249 14.7502 40.8485 28.909 101.327 41 5 23 1 3 41 0 20.2067
2790990 21.1975 18.7997 15.668 34.177 24.7568 79.6183 725 6 352 1 108 725 0 16.0789
2808646 6.3955 5.58062 4.57782 15.4411 15.5958 8.90851 376712 16 181202 1 897 4024 5747 7.0478
2819432 17.7469 15.0361 11.9434 36.5791 25.8125 86.4139 351 6 144 1 19 351 0 17.1244
2831912 6.02528 5.33739 4.45225 13.1485 14.5142 6.74587 772266 21 383720 1 2634 7510 6741 6.00067
2836634 15.8472 12.7466 9.33219 40.0692 28.3597 73.627 60 7 35 1 1 60 0 19.6629
2840695 13.3875 11.6749 9.25216 26.1203 20.7413 35.092 11452 5 5463 1 237 1359 2352 12.0981
2846853 25.5729 22.3316 17.6509 40.3274 31.2332 112.42 8 3 5 1 2 8 0 22.4943
2848239 4.56364 3.9523 3.29956 13.5933 14.7379 5.15438 665769 14 310399 1 207 2160 5953 6.21785
2856621 8.84488 7.62631 6.21242 21.1192 18.3084 19.6113 60330 22 27493 1 655 2014 3997 9.69944
2857028 7.89631 6.91327 5.64849 18.7048 17.1388 12.9686 133467 4 66164 1 529 2653 5440 8.5518
2867434 7.83263 6.68189 5.37161 19.3693 17.4543 16.0521 107797 9 50253 1 658 2642 3634 8.86071
2869208 24.0775 24.0775 24.0775 24.0775 33.9176 0 1 1 0 1 1 1 0 24.9968
2870490 12.856 10.7817 8.4263 34.1556 25.9785 46.8817 307 9 119 1 2 307 0 17.3173
2872714 6.40212 5.61564 4.61411 13.9819 14.9244 8.24932 588396 13 289332 1 2370 7923 6110 6.39834
2879662 10.1103 8.11036 6.01092 30.9793 23.2023 35.8013 2112 6 1007 1 7 1072 890 14.537
2893266 8.32482 7.279 5.9939 20.4541 17.9587 14.5615 76593 15 37913 1 167 1765 3837 9.35463
2893393 8.3791 7.4673 6.34032 18.9975 17.2808 13.0124 121228 11 58648 1 261 2134 5104 8.69092
2909028 24.9304 23.6253 21.8584 34.5307 31.1695 47.4905 8 2 5 1 1 8 0 22.4943
2909525 8.14371 7.17943 5.94564 18.2346 16.9256 13.1364 154096 14 73859 1 978 3030 3937 8.34386
2914186 27.7903 27.7903 27.7903 27.7903 34.0096 0 1 1 0 1 1 1 0 24.9968
2915933 12.4876 11.0427 8.84556 25.8142 20.5434 27.8745 13128 8 6584 1 137 1280 2738 11.901
2929055 10.6048 9.2599 7.68786 25.3712 20.3076 25.5061 15436 13 7062 1 92 1347 2369 11.6673
2935669 10.3529 8.94888 7.1346 24.9395 20.2747 24.4959 15724 8 7171 1 121 1284 2379 11.6406
2943973 31.3582 29.9479 28.6009 40.6568 33.212 86.4643 2 1 1 1 1 2 0 24.2598
2951447 10.6177 9.82778 8.5583 20.6213 18.1704 12.1356 66065 11 37039 1 202 1622 3513 9.56826
2954162 7.04581 6.17607 5.12954 16.9181 16.41 10.4173 217173 12 105562 1 230 2468 5369 7.84703
2964174 6.8544 5.81507 4.6312 16.0914 15.911 12.7331 304987 9 140340 1 5034 8800 5313 7.35459
2983665 13.1826 11.5347 9.22935 31.708 23.8718 36.1925 1326 8 624 1 7 1031 263 15.2083
2987635 11.907 10.3054 8.27117 27.9811 21.5088 31.5184 6786 13 3247 1 21 1284 2110 12.8531
2990404 6.35846 5.4501 4.41491 16.3387 16.0176 10.2699 284073 20 134591 1 558 3541 5130 7.45768
2996840 16.3286 15.0329 12.8658 33.8067 24.4051 30.4422 926 8 531 1 9 926 0 15.7261
2997164 11.6762 9.13958 6.7604 32.5378 26.0214 51.817 294 8 140 1 1 294 0 17.3796
3003762 10.5051 8.44304 6.34205 32.6711 23.9529 41.7559 1262 12 576 1 10 1040 188 15.2797
3005979 9.71164 8.50293 7.05722 23.5063 19.4637 20.6067 27446 5 13034 1 213 1411 3084 10.8366
3008917 5.3923 4.59584 3.78276 17.4736 16.5379 8.29709 200361 18 90524 1 29 1595 4984 7.96376
3023587 6.17084 5.39736 4.41941 12.3367 14.131 7.58843 993072 16 509864 1 10226 27158 6764 5.63142
3031309 7.45311 6.61238 5.53365 16.5361 16.1199 10.5618 265125 19 127170 1 1067 4176 6354 7.55782
3038344 5.44277 4.82857 4.06566 11.2235 13.6105 5.1193 1392223 14 713033 1 5069 12266 7596 5.13225
3047966 5.43719 4.83696 4.07605 11.3409 13.6666 5.23652 1342608 15 661750 1 6800 13174 7967 5.18607
3058036 5.49878 4.85812 4.06925 11.6443 13.8154 5.76924 1218736 11 599905 1 4245 15166 7078 5.32937
3058784 10.7421 9.03843 7.52074 31.0422 24.5291 37.1656 830 7 386 1 3 830 0 15.8839
3061960 10.3828 8.97859 7.22332 23.2528 19.3557 24.016 29536 12 14150 1 162 1461 3261 10.7307
3063874 11.8528 10.9774 9.8276 23.8312 19.5598 19.0145 25742 19 10822 1 634 1447 2822 10.9292
3064823 18.4218 16.0058 13.3394 32.9352 29.6473 75.0104 23 5 11 1 1 23 0 21.0272
3065497 15.1523 12.2756 9.00096 34.8764 24.8932 74.4536 662 8 307 1 36 662 0 16.21
3067947 14.0491 12.1342 9.64508 28.9805 22.1514 41.3992 4353 11 2309 2 89 1241 1301 13.4937
3078123 12.8926 10.8475 8.28996 31.7257 23.7372 39.5821 1458 5 759 1 1 1025 431 15.0715
3081034 5.85648 5.14213 4.28409 13.9392 14.9047 7.09295 596100 9 292252 1 913 4351 6387 6.37935
3081872 13.9323 12.545 10.8723 33.4842 25.6866 34.4133 375 2 177 1 4 375 0 17.0291
3085314 3.63328 3.28239 2.90574 8.01128 12.0712 1.9239 3660609 22 1872000 1 1212 5830 8343 3.66893
3087345 10.8066 9.62951 8.06328 23.9716 20.5437 20.5339 12853 10 6280 1 14 2077 3087 11.9315
3088236 3.23938 2.92639 2.66156 6.09797 11.1217 1.24153 6343044 21 3326006 1 15168 30787 7726 2.79023
3093775 5.62577 5.27133 4.81116 9.50364 12.7861 3.00649 2356484 21 1220042 1 16151 26433 7111 4.34423
3099097 5.47534 4.77649 3.95878 12.9012 14.4142 6.67208 823887 15 394361 1 4687 9646 5471 5.90582
3101283 14.2376 12.5955 10.468 32.3492 23.9006 38.5744 1306 17 635 2 9 1054 205 15.2302
3102285 6.27583 5.56072 4.6758 16.1797 16.0668 7.38382 273361 7 138937 1 109 1844 5498 7.51345
3104947 11.4204 9.59207 7.62474 29.1128 22.4828 38.8426 3450 8 1423 1 13 1101 901 13.8291
3106630 16.8021 15.0342 13.2833 31.4068 30.6733 57.5685 11 2 4 1 1 11 0 22.0582
3107744 4.79607 4.23729 3.59501 12.4719 14.212 4.53832 940720 14 465890 1 64 2676 6685 5.71108
3108045 17.7125 15.567 12.8049 36.4799 27.4373 65.6038 112 5 40 1 5 112 0 18.768
3108985 3.43888 3.12319 2.81496 8.29223 12.2039 1.71909 3379028 19 1645568 1 631 3866 7160 3.7931
3111589 1.83499 1.39123 1.53388 3.70124 9.8079 0.356923 11868990 18 5768164 1 23752 41320 9214 1.69208
3117172 7.74456 7.12269 6.21748 14.5399 15.1922 7.40207 492475 9 253998 1 2609 7095 5947 6.65786
3120336 10.4647 9.32709 7.87912 23.9621 19.6538 21.4762 24122 10 9900 1 121 1439 3249 11.023
3123009 15.4934 14.2207 12.3466 34.6788 25.6006 30.7505 402 3 199 1 2 402 0 16.9289
3123118 4.9117 4.38405 3.74706 11.7781 13.8759 4.2032 1172016 17 597934 1 65 3301 6395 5.38714
3125575 16.4314 16.3857 16.3402 17.656 32.6973 1.49964 2 1 1 1 1 2 0 24.2598
3127881 11.6108 10.3796 8.69259 25.9415 20.5511 23.4495 13075 15 6326 1 129 1291 2688 11.9068
3130043 13.3536 10.921 8.18353 33.2951 24.4244 55.0134 910 6 432 1 7 910 0 15.7512
3140888 9.21012 8.43537 7.40324 18.981 17.2786 12.3659 121383 14 59330 1 1224 2753 4594 8.68907
3145627 10.2286 9.0716 7.74512 23.9714 19.6505 22.2385 24181 12 10982 1 219 1411 3048 11.0195
3145794 13.3097 12.7712 12.2009 17.1087 32.1003 12.8426 3 2 2 1 1 3 0 23.7744
3146278 19.2274 16.4696 13.513 31.6914 31.7975 85.7189 5 3 3 1 1 5 0 23.1223
3149283 12.7063 10.8641 8.55821 24.9169 20.2089 37.6626 16468 12 7772 1 359 1850 2646 11.5739
3153531 7.0933 6.26485 5.28743 17.7903 16.7091 10.2709 178377 19 85021 1 238 1931 5523 8.13206
3157898 20.2095 20.2095 20.2095 20.2095 33.7868 0 1 1 0 1 1 1 0 24.9968
3161242 4.03395 3.61401 3.13482 9.36177 12.7191 2.68491 2457395 12 1243829 1 459 5558 7538 4.28069
3166399 38.9761 38.9732 38.9703 39.594 32.6235 0.227031 3 2 1 1 3 3 0 23.7744
3173402 6.69579 5.99164 5.09293 13.3664 14.6314 7.81414 714240 16 346938 1 6278 12417 6979 6.11506
3175844 4.51291 4.51076 4.50861 4.65211 30.3684 0.0193778 2 2 1 1 1 2 0 24.2598
3180321 10.8954 10.1088 9.23245 26.1691 20.6254 16.8141 12436 9 5858 1 117 1320 2613 11.9791
3187648 9.55153 8.24325 6.68635 21.987 18.7432 21.6351 44853 9 21248 1 425 1696 3578 10.1275
3188460 15.8654 12.5539 9.55937 29.7197 31.0981 91.778 8 3 4 1 1 8 0 22.4943
3192785 22.1328 20.5953 17.9068 38.6947 28.6358 43.5168 49 4 34 1 1 49 0 19.9524
3193424 7.35644 6.24092 5.68446 39.0768 28.0715 36.3163 73 8 15 1 1 73 0 19.3821
3196896 8.84125 7.96453 6.80963 17.9546 16.7855 13.4047 169418 9 79112 1 4647 5667 4082 8.20666
3197445 17.9636 15.0888 11.8883 40.6589 28.4887 89.7734 55 6 21 1 1 55 0 19.7874
3201146 12.2953 10.6294 8.61758 27.8258 21.4788 35.2439 6921 16 3328 1 87 1219 1882 12.8247
3206658 13.7652 12.2195 10.31 31.6745 23.6207 35.6155 1582 10 781 1 8 1046 450 14.9537
3210442 15.4407 12.638 9.46036 28.7872 28.9098 66.2842 37 4 19 1 4 37 0 20.353
3212470 10.0845 8.69899 7.08752 22.2694 18.8563 24.4898 41552 9 19770 1 375 1887 3533 10.2379
3217234 4.78379 4.20629 3.53179 12.1211 14.0608 4.68719 1037416 15 509968 1 481 3244 7028 5.56709
3219059 6.27589 5.6423 4.83106 13.8248 14.8494 6.61636 618372 9 306457 1 988 5088 6323 6.32578
3222286 20.8515 18.7114 16.5411 35.1507 30.7243 82.2074 11 2 5 1 1 11 0 22.0582
3224082 7.61967 7.06806 6.29429 14.3063 15.0822 6.6604 529775 8 278157 1 1446 4677 6127 6.55145
3227007 6.35764 5.92812 5.34765 13.5009 14.7197 4.67626 672824 12 340589 1 2186 4369 9308 6.20244
3227143 27.0028 22.7887 15.6993 41.3457 30.7886 127.807 11 3 7 1 2 11 0 22.0582
3240453 10.8599 9.52894 8.0262 27.1195 21.3497 26.7347 7529 10 3369 1 43 1185 1878 12.7032
3243321 8.32155 8.31819 8.31482 8.55824 31.7715 0.0560222 2 2 1 1 1 2 0 24.2598
3243815 1.99365 1.98816 1.69589 4.41903 10.232 0.434155 9927291 19 5511621 1 7417 18400 7436 2.02106
3252129 2.90913 2.5106 2.42382 5.63073 10.8822 1.0389 7214396 18 3685567 1 12180 31514 9336 2.57559
3261586 18.3757 16.6193 14.7611 34.1425 30.0114 58.4153 18 7 9 1 1 18 0 21.3723
3266448 5.97624 5.28771 4.41491 12.3717 14.1587 6.73473 974527 10 473013 1 2737 9347 5872 5.65916
3269418 6.93589 6.14229 5.10724 14.7399 15.2762 8.80374 465963 5 235225 1 984 5878 5277 6.73847
3281697 11.3107 7.7654 6.02914 29.6792 32.0808 114.26 4 1 1 1 1 4 0 23.4118
3282385 10.0523 9.22331 8.02789 20.041 17.7692 13.563 87088 11 43199 1 1373 2217 4455 9.16907
3284367 6.72492 5.86704 4.86817 16.3241 16.0289 9.99018 281710 25 136414 1 317 2979 5573 7.4698
3285388 15.9842 14.1188 12.0446 38.3621 26.5669 59.1063 209 5 87 1 7 209 0 17.871
3287501 11.114 9.49517 7.47796 26.9845 21.0536 29.2578 9267 7 4326 1 42 1340 1877 12.4035
3288914 11.1998 10.2478 9.04105 25.6191 20.3538 19.0904 14980 11 7284 1 172 1255 2833 11.7105
3302483 7.92704 7.04699 5.87559 16.8631 16.2824 11.2882 237621 19 119006 1 1899 4643 4659 7.71662
3309070 4.94955 4.37679 3.68864 11.5635 13.7615 4.8116 1263631 20 614717 1 2952 8948 7095 5.27586
3329432 4.81575 4.62321 4.47196 7.40881 30.566 2.24539 4 4 1 1 1 4 0 23.4118
3338575 10.5641 9.13533 7.33832 22.6496 19.0296 25.024 36929 17 17537 1 492 1777 3463 10.4082
3344339 2.88806 2.40393 2.45581 5.23252 10.6751 0.909473 8026294 18 4099079 1 32859 56606 10529 2.39424
3355957 4.19154 4.19154 4.19154 4.19154 30.942 0 1 1 0 1 1 1 0 24.9968
3356147 11.8458 9.78939 7.78319 26.8601 30.1534 43.54 15 3 7 1 1 15 0 21.6276
3360667 2.94328 2.6626 2.47187 6.17478 11.1604 1.00104 6209940 12 3226139 1 1569 7122 8655 2.8252
3367769 3.31342 2.98296 2.7328 6.1959 11.1704 1.27126 6176573 15 3223752 1 12903 30610 8850 2.83406
3374958 18.9912 15.6335 11.0534 30.1191 29.8045 77.9868 20 3 10 1 3 20 0 21.2242
3379713 8.34894 7.27285 5.92298 20.4975 18.0035 15.0145 74241 13 36419 1 171 1589 3884 9.3997
3401634 9.05621 8.2132 7.1202 19.0538 17.3047 13.6602 119294 10 55592 1 2329 4087 4000 8.71417
3407634 12.6463 10.9341 8.788 27.0967 21.4245 35.1293 7140 12 3555 1 72 1243 2036 12.7798
3416944 8.80404 6.96415 5.19251 21.355 18.3771 28.166 57653 10 27432 1 366 2546 3637 9.76499
3421545 5.75531 5.14797 4.37988 14.5267 15.3107 5.71131 452196 13 230416 1 68 2285 5609 6.78213
3422215 8.07225 6.88894 5.55629 18.8253 17.2467 16.7066 123850 10 58673 1 401 2575 5654 8.65997
